image_name,predict_score,mos
./Datasets/HRIQ/512x384/1.jpg,0.4888255298137665,0.2
./Datasets/HRIQ/512x384/2.jpg,0.46806564927101135,0.12
./Datasets/HRIQ/512x384/3.jpg,0.5105628371238708,0.43000000000000005
./Datasets/HRIQ/512x384/4.jpg,0.6978409290313721,0.8333333332499999
./Datasets/HRIQ/512x384/5.jpg,0.6831439137458801,0.68
./Datasets/HRIQ/512x384/6.jpg,0.6735062599182129,0.7916666667500001
./Datasets/HRIQ/512x384/7.jpg,0.6861692070960999,0.47
./Datasets/HRIQ/512x384/8.jpg,0.7394311428070068,0.79
./Datasets/HRIQ/512x384/9.jpg,0.0786273330450058,0.010000000000000009
./Datasets/HRIQ/512x384/10.jpg,0.5148118734359741,0.49
./Datasets/HRIQ/512x384/11.jpg,0.6440518498420715,0.19
./Datasets/HRIQ/512x384/12.jpg,0.6628945469856262,0.7708333332499999
./Datasets/HRIQ/512x384/13.jpg,0.6652785539627075,0.69
./Datasets/HRIQ/512x384/14.jpg,0.6220218539237976,0.31000000000000005
./Datasets/HRIQ/512x384/15.jpg,0.6241812705993652,0.69791666675
./Datasets/HRIQ/512x384/16.jpg,0.5362231731414795,0.09999999999999998
./Datasets/HRIQ/512x384/17.jpg,0.6712469458580017,0.45999999999999996
./Datasets/HRIQ/512x384/18.jpg,0.6393612623214722,0.68
./Datasets/HRIQ/512x384/19.jpg,0.6733759641647339,0.55
./Datasets/HRIQ/512x384/20.jpg,0.6497202515602112,0.8020833332499999
./Datasets/HRIQ/512x384/21.jpg,0.6397135853767395,0.8899999999999999
./Datasets/HRIQ/512x384/22.jpg,0.6323518753051758,0.64583333325
./Datasets/HRIQ/512x384/23.jpg,0.6651037931442261,0.67
./Datasets/HRIQ/512x384/24.jpg,0.6176741719245911,0.49
./Datasets/HRIQ/512x384/25.jpg,0.6562988758087158,0.8400000000000001
./Datasets/HRIQ/512x384/26.jpg,0.6729179620742798,0.78
./Datasets/HRIQ/512x384/27.jpg,0.6767945885658264,0.75
./Datasets/HRIQ/512x384/28.jpg,0.665881335735321,0.59
./Datasets/HRIQ/512x384/29.jpg,0.6797026991844177,0.72916666675
./Datasets/HRIQ/512x384/30.jpg,0.6836405396461487,0.69
./Datasets/HRIQ/512x384/31.jpg,0.6561655402183533,0.63541666675
./Datasets/HRIQ/512x384/32.jpg,0.6683290004730225,0.52
./Datasets/HRIQ/512x384/33.jpg,0.6607008576393127,0.53
./Datasets/HRIQ/512x384/34.jpg,0.5989487767219543,0.62
./Datasets/HRIQ/512x384/35.jpg,0.4791431427001953,0.43000000000000005
./Datasets/HRIQ/512x384/36.jpg,0.6414793729782104,0.8
./Datasets/HRIQ/512x384/37.jpg,0.7335244417190552,0.8300000000000001
./Datasets/HRIQ/512x384/38.jpg,0.6628150343894958,0.8200000000000001
./Datasets/HRIQ/512x384/39.jpg,0.6084340214729309,0.64
./Datasets/HRIQ/512x384/40.jpg,0.6332197785377502,0.67
./Datasets/HRIQ/512x384/41.jpg,0.620290994644165,0.7
./Datasets/HRIQ/512x384/42.jpg,0.579009473323822,0.54
./Datasets/HRIQ/512x384/43.jpg,0.5502373576164246,0.39
./Datasets/HRIQ/512x384/44.jpg,0.5612558722496033,0.29000000000000004
./Datasets/HRIQ/512x384/45.jpg,0.6480916738510132,0.71875
./Datasets/HRIQ/512x384/46.jpg,0.5636799931526184,0.5
./Datasets/HRIQ/512x384/47.jpg,0.6681403517723083,0.64
./Datasets/HRIQ/512x384/48.jpg,0.3976996839046478,0.07
./Datasets/HRIQ/512x384/49.jpg,0.6874765157699585,0.54
./Datasets/HRIQ/512x384/50.jpg,0.7107402086257935,0.70833333325
./Datasets/HRIQ/512x384/51.jpg,0.4946931004524231,0.31999999999999995
./Datasets/HRIQ/512x384/52.jpg,0.6460751891136169,0.71
./Datasets/HRIQ/512x384/53.jpg,0.7064234614372253,0.8958333332499999
./Datasets/HRIQ/512x384/54.jpg,0.6019538640975952,0.42000000000000004
./Datasets/HRIQ/512x384/55.jpg,0.42232000827789307,0.375
./Datasets/HRIQ/512x384/56.jpg,0.5946992039680481,0.35
./Datasets/HRIQ/512x384/57.jpg,0.6140275001525879,0.44999999999999996
./Datasets/HRIQ/512x384/58.jpg,0.5303778052330017,0.625
./Datasets/HRIQ/512x384/59.jpg,0.6707814335823059,0.71
./Datasets/HRIQ/512x384/60.jpg,0.6599794030189514,0.5
./Datasets/HRIQ/512x384/61.jpg,0.6176806092262268,0.69791666675
./Datasets/HRIQ/512x384/62.jpg,0.49523642659187317,0.62
./Datasets/HRIQ/512x384/63.jpg,0.5178917050361633,0.53
./Datasets/HRIQ/512x384/64.jpg,0.6921846866607666,0.63
./Datasets/HRIQ/512x384/65.jpg,0.6265368461608887,0.64583333325
./Datasets/HRIQ/512x384/66.jpg,0.5831614136695862,0.25
./Datasets/HRIQ/512x384/67.jpg,0.5970934629440308,0.53
./Datasets/HRIQ/512x384/68.jpg,0.7193131446838379,0.8500000000000001
./Datasets/HRIQ/512x384/69.jpg,0.4222680330276489,0.21875
./Datasets/HRIQ/512x384/70.jpg,0.5083622932434082,0.31999999999999995
./Datasets/HRIQ/512x384/71.jpg,0.1837543100118637,0.04999999999999999
./Datasets/HRIQ/512x384/72.jpg,0.6183910369873047,0.73
./Datasets/HRIQ/512x384/73.jpg,0.6866489052772522,0.8700000000000001
./Datasets/HRIQ/512x384/74.jpg,0.47317561507225037,0.21000000000000002
./Datasets/HRIQ/512x384/75.jpg,0.411100834608078,0.18
./Datasets/HRIQ/512x384/76.jpg,0.5445532202720642,0.49
./Datasets/HRIQ/512x384/77.jpg,0.6205974817276001,0.8600000000000001
./Datasets/HRIQ/512x384/78.jpg,0.5831769704818726,0.43999999999999995
./Datasets/HRIQ/512x384/79.jpg,0.7292141318321228,0.76
./Datasets/HRIQ/512x384/80.jpg,0.6040993332862854,0.35416666674999997
./Datasets/HRIQ/512x384/81.jpg,0.7152281999588013,0.9099999999999999
./Datasets/HRIQ/512x384/82.jpg,0.7246555685997009,0.8799999999999999
./Datasets/HRIQ/512x384/83.jpg,0.6191368103027344,0.62
./Datasets/HRIQ/512x384/84.jpg,0.6479438543319702,0.6
./Datasets/HRIQ/512x384/85.jpg,0.46546271443367004,0.40625
./Datasets/HRIQ/512x384/86.jpg,0.5772960186004639,0.5
./Datasets/HRIQ/512x384/87.jpg,0.4317101836204529,0.07
./Datasets/HRIQ/512x384/88.jpg,0.5804659128189087,0.52
./Datasets/HRIQ/512x384/89.jpg,0.7153244614601135,0.8300000000000001
./Datasets/HRIQ/512x384/90.jpg,0.6134425401687622,0.23958333324999997
./Datasets/HRIQ/512x384/91.jpg,0.43935441970825195,0.20833333324999997
./Datasets/HRIQ/512x384/92.jpg,0.33513760566711426,0.19
./Datasets/HRIQ/512x384/93.jpg,0.5332006216049194,0.39
./Datasets/HRIQ/512x384/94.jpg,0.474715918302536,0.41000000000000003
./Datasets/HRIQ/512x384/95.jpg,0.5623953342437744,0.69
./Datasets/HRIQ/512x384/96.jpg,0.6334463357925415,0.63
./Datasets/HRIQ/512x384/97.jpg,0.6714011430740356,0.8899999999999999
./Datasets/HRIQ/512x384/98.jpg,0.5380058288574219,0.52
./Datasets/HRIQ/512x384/99.jpg,0.4775010049343109,0.16999999999999998
./Datasets/HRIQ/512x384/100.jpg,0.42299968004226685,0.10999999999999999
./Datasets/HRIQ/512x384/101.jpg,0.5030468106269836,0.28
./Datasets/HRIQ/512x384/102.jpg,0.5508716106414795,0.62
./Datasets/HRIQ/512x384/103.jpg,0.647632360458374,0.53
./Datasets/HRIQ/512x384/104.jpg,0.21946021914482117,0.010000000000000009
./Datasets/HRIQ/512x384/105.jpg,0.5358512997627258,0.24
./Datasets/HRIQ/512x384/106.jpg,0.6625376343727112,0.57
./Datasets/HRIQ/512x384/107.jpg,0.6517397165298462,0.64
./Datasets/HRIQ/512x384/108.jpg,0.4367443025112152,0.09000000000000002
./Datasets/HRIQ/512x384/109.jpg,0.6371002197265625,0.5
./Datasets/HRIQ/512x384/110.jpg,0.6975910663604736,0.8
./Datasets/HRIQ/512x384/111.jpg,0.5974856615066528,0.65
./Datasets/HRIQ/512x384/112.jpg,0.7174970507621765,0.81
./Datasets/HRIQ/512x384/113.jpg,0.5643371939659119,0.48
./Datasets/HRIQ/512x384/114.jpg,0.6438478827476501,0.4
./Datasets/HRIQ/512x384/115.jpg,0.583388090133667,0.54166666675
./Datasets/HRIQ/512x384/116.jpg,0.4404952824115753,0.29000000000000004
./Datasets/HRIQ/512x384/117.jpg,0.5344362258911133,0.5
./Datasets/HRIQ/512x384/118.jpg,0.5994038581848145,0.48
./Datasets/HRIQ/512x384/119.jpg,0.5512043237686157,0.15999999999999998
./Datasets/HRIQ/512x384/120.jpg,0.5631157159805298,0.36
./Datasets/HRIQ/512x384/121.jpg,0.38238096237182617,0.13
./Datasets/HRIQ/512x384/122.jpg,0.4980146288871765,0.55
./Datasets/HRIQ/512x384/123.jpg,0.5628741979598999,0.49
./Datasets/HRIQ/512x384/124.jpg,0.5439353585243225,0.18
./Datasets/HRIQ/512x384/125.jpg,0.6736520528793335,0.8125
./Datasets/HRIQ/512x384/126.jpg,0.5819442272186279,0.39
./Datasets/HRIQ/512x384/127.jpg,0.5801618695259094,0.33999999999999997
./Datasets/HRIQ/512x384/128.jpg,0.674384593963623,0.72
./Datasets/HRIQ/512x384/129.jpg,0.5647439360618591,0.26
./Datasets/HRIQ/512x384/130.jpg,0.6645050048828125,0.36
./Datasets/HRIQ/512x384/131.jpg,0.5790191888809204,0.45999999999999996
./Datasets/HRIQ/512x384/132.jpg,0.11586171388626099,0.03125
./Datasets/HRIQ/512x384/133.jpg,0.5979108810424805,0.45833333325000003
./Datasets/HRIQ/512x384/134.jpg,0.3196895718574524,0.06
./Datasets/HRIQ/512x384/135.jpg,0.4121010899543762,0.10999999999999999
./Datasets/HRIQ/512x384/136.jpg,0.6840564012527466,0.8400000000000001
./Datasets/HRIQ/512x384/137.jpg,0.4098372459411621,0.13
./Datasets/HRIQ/512x384/138.jpg,0.41557276248931885,0.24
./Datasets/HRIQ/512x384/139.jpg,0.31733134388923645,0.09000000000000002
./Datasets/HRIQ/512x384/140.jpg,0.4512118101119995,0.24
./Datasets/HRIQ/512x384/141.jpg,0.5411695241928101,0.30000000000000004
./Datasets/HRIQ/512x384/142.jpg,0.1995263248682022,0.020000000000000018
./Datasets/HRIQ/512x384/143.jpg,0.4255945384502411,0.03999999999999998
./Datasets/HRIQ/512x384/144.jpg,0.35393327474594116,0.08000000000000002
./Datasets/HRIQ/512x384/145.jpg,0.5271413922309875,0.15000000000000002
./Datasets/HRIQ/512x384/146.jpg,0.5085477232933044,0.35
./Datasets/HRIQ/512x384/147.jpg,0.2150033563375473,0.030000000000000027
./Datasets/HRIQ/512x384/148.jpg,0.6135786771774292,0.66
./Datasets/HRIQ/512x384/149.jpg,0.5537253618240356,0.40625
./Datasets/HRIQ/512x384/150.jpg,0.55674809217453,0.43999999999999995
./Datasets/HRIQ/512x384/151.jpg,0.6185405254364014,0.32999999999999996
./Datasets/HRIQ/512x384/152.jpg,0.4040919840335846,0.12
./Datasets/HRIQ/512x384/153.jpg,0.5677158236503601,0.36
./Datasets/HRIQ/512x384/154.jpg,0.25375327467918396,0.07291666675000003
./Datasets/HRIQ/512x384/155.jpg,0.6192111968994141,0.68
./Datasets/HRIQ/512x384/156.jpg,0.6441067457199097,0.66
./Datasets/HRIQ/512x384/157.jpg,0.6070418357849121,0.56
