image_name,predict_score,mos
./Datasets/CSIQ/dst_imgs/AWGN/1600.AWGN.1.png,0.18398499488830566,0.061989
./Datasets/CSIQ/dst_imgs/AWGN/1600.AWGN.2.png,0.25143441557884216,0.20624
./Datasets/CSIQ/dst_imgs/AWGN/1600.AWGN.3.png,0.2855742275714874,0.26212
./Datasets/CSIQ/dst_imgs/AWGN/1600.AWGN.4.png,0.38104531168937683,0.37463
./Datasets/CSIQ/dst_imgs/AWGN/1600.AWGN.5.png,0.44781258702278137,0.46748
./Datasets/CSIQ/dst_imgs/AWGN/aerial_city.AWGN.1.png,0.03882354125380516,0.031592
./Datasets/CSIQ/dst_imgs/AWGN/aerial_city.AWGN.2.png,0.14520874619483948,0.12514
./Datasets/CSIQ/dst_imgs/AWGN/aerial_city.AWGN.3.png,0.2938525378704071,0.24496
./Datasets/CSIQ/dst_imgs/AWGN/aerial_city.AWGN.4.png,0.41885554790496826,0.37295
./Datasets/CSIQ/dst_imgs/AWGN/aerial_city.AWGN.5.png,0.5019077658653259,0.50126
./Datasets/CSIQ/dst_imgs/AWGN/boston.AWGN.1.png,0.0,0.029159
./Datasets/CSIQ/dst_imgs/AWGN/boston.AWGN.2.png,0.0,0.081368
./Datasets/CSIQ/dst_imgs/AWGN/boston.AWGN.3.png,0.0,0.2155
./Datasets/CSIQ/dst_imgs/AWGN/boston.AWGN.4.png,0.0,0.38312
./Datasets/CSIQ/dst_imgs/AWGN/boston.AWGN.5.png,0.8949240446090698,0.47159
./Datasets/CSIQ/dst_imgs/AWGN/bridge.AWGN.1.png,0.012719114311039448,0.027782
./Datasets/CSIQ/dst_imgs/AWGN/bridge.AWGN.2.png,0.06212168186903,0.087857
./Datasets/CSIQ/dst_imgs/AWGN/bridge.AWGN.3.png,0.26353511214256287,0.25179
./Datasets/CSIQ/dst_imgs/AWGN/bridge.AWGN.4.png,0.41180479526519775,0.4087
./Datasets/CSIQ/dst_imgs/AWGN/bridge.AWGN.5.png,0.5350270867347717,0.51701
./Datasets/CSIQ/dst_imgs/AWGN/butter_flower.AWGN.1.png,0.002617758233100176,0.026574
./Datasets/CSIQ/dst_imgs/AWGN/butter_flower.AWGN.2.png,0.03146347030997276,0.089165
./Datasets/CSIQ/dst_imgs/AWGN/butter_flower.AWGN.3.png,0.14039744436740875,0.2523
./Datasets/CSIQ/dst_imgs/AWGN/butter_flower.AWGN.4.png,0.41066974401474,0.43489
./Datasets/CSIQ/dst_imgs/AWGN/butter_flower.AWGN.5.png,0.5110395550727844,0.54527
./Datasets/CSIQ/dst_imgs/AWGN/cactus.AWGN.1.png,0.10430934280157089,0.10433
./Datasets/CSIQ/dst_imgs/AWGN/cactus.AWGN.2.png,0.20091760158538818,0.20571
./Datasets/CSIQ/dst_imgs/AWGN/cactus.AWGN.3.png,0.34538906812667847,0.34944
./Datasets/CSIQ/dst_imgs/AWGN/cactus.AWGN.4.png,0.4478617310523987,0.43917
./Datasets/CSIQ/dst_imgs/AWGN/cactus.AWGN.5.png,0.5375020503997803,0.49839
./Datasets/CSIQ/dst_imgs/AWGN/child_swimming.AWGN.1.png,0.008457371033728123,0.028457
./Datasets/CSIQ/dst_imgs/AWGN/child_swimming.AWGN.2.png,0.02471325919032097,0.12021
./Datasets/CSIQ/dst_imgs/AWGN/child_swimming.AWGN.3.png,0.10735245794057846,0.2716
./Datasets/CSIQ/dst_imgs/AWGN/child_swimming.AWGN.4.png,0.20230644941329956,0.41269
./Datasets/CSIQ/dst_imgs/AWGN/child_swimming.AWGN.5.png,0.37268802523612976,0.48856
